"ENROLLMENT ID - BUYER","ENROLLMENT STATE - BUYER","PROVIDER TYPE CODE - BUYER","PROVIDER TYPE TEXT - BUYER","NPI - BUYER","MULTIPLE NPI FLAG - BUYER","CCN - BUYER","ASSOCIATE ID - BUYER","ORGANIZATION NAME - BUYER","DOING BUSINESS AS NAME - BUYER","CHOW TYPE CODE","CHOW TYPE TEXT","EFFECTIVE DATE","ENROLLMENT ID - SELLER","ENROLLMENT STATE - SELLER","PROVIDER TYPE CODE - SELLER","PROVIDER TYPE TEXT - SELLER","NPI - SELLER","MULTIPLE NPI FLAG - SELLER","CCN - SELLER","ASSOCIATE ID - SELLER","ORGANIZATION NAME - SELLER","DOING BUSINESS AS NAME - SELLER"
O20231109001996,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1215613880,N,268614,1153777826,MERCY HOSPITAL PERRY,MERCY HOSPITAL PERRY - RHC II,CH,CHANGE OF OWNERSHIP,10/01/2023,O20070116000538,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1619921160,N,268614,2961492079,PERRY COUNTY HEALTH SYSTEM,PERRY COUNTY PHYSICIANS SERVICES
O20231121000733,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1265065064,N,043913,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20200626000761,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1265065064,N,043913,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231121002796,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1114578929,N,043885,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20191007001249,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1114578929,N,043885,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231127002644,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1639702731,N,043910,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20200622000984,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1639702731,N,043910,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231130000759,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1780246959,N,043909,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20190917000493,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1780246959,N,043909,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231204000895,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1184362444,N,043919,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20220715001439,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1184362444,N,043919,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231204001901,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1609391911,N,043894,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20170921002062,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1609391911,N,043894,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231204002547,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1124539648,N,043898,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20171103000195,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1124539648,N,043898,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231205000549,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1235664772,N,043891,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,,CH,CHANGE OF OWNERSHIP,01/01/2024,O20170605001216,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1235664772,N,043891,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20231205003766,CA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1861108631,N,058963,1355308867,GOOD SAMARITAN HOSPITAL CA LTD PTP,GOOD SAMARITAN ARVIN MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,12/01/2023,O20110628000140,CA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1902196256,N,058963,1658402391,KERN RURAL WELLNESS CENTER INC,
O20231208002919,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1225735772,N,428500,6507260668,MUSC COMMUNITY PHYSICIANS,MUSC HEALTH PRIMARY CARE BOWMAN,CH,CHANGE OF OWNERSHIP,03/01/2023,O20220531000816,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1922756352,N,428500,4981693447,EDISTO REGIONAL HEALTH SERVICES INC,RMC PRIMARY CARE BOWMAN
O20231214000434,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1639957673,N,178646,5294783270,FREDONIA REGIONAL HOSPITAL,DRS. MORRIS AND HILL MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,11/04/2023,O20081117000692,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1326293481,N,178999,4688734924,"DRS. MORRIS & HILL MEDICAL CLINIC, LLC","DRS. MORRIS & HILL MEDICAL CLINIC, LLC"
O20231228000748,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1871365072,N,333406,9931010485,CARTHAGE AREA HOSPITAL INC,,CH,CHANGE OF OWNERSHIP,12/19/2023,O20200922001922,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1922614973,N,333406,8426966508,CLAXTON-HEPBURN MEDICAL CENTER,
O20231228001299,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1154193233,N,333404,9931010485,CARTHAGE AREA HOSPITAL INC,,CH,CHANGE OF OWNERSHIP,12/19/2023,O20200922002161,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1124634175,N,333404,8426966508,CLAXTON-HEPBURN MEDICAL CENTER,CANTON HEALTH CENTER
O20231228001951,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1801668983,N,333403,9931010485,CARTHAGE AREA HOSPITAL INC,,CH,CHANGE OF OWNERSHIP,12/19/2023,O20200925002271,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1811503865,N,333403,8426966508,CLAXTON-HEPBURN MEDICAL CENTER,
O20231228002665,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1962274043,N,333405,9931010485,CARTHAGE AREA HOSPITAL INC,,CH,CHANGE OF OWNERSHIP,12/19/2023,O20200923001773,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1437765484,N,333405,8426966508,CLAXTON-HEPBURN MEDICAL CENTER,
O20231228002776,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1659054005,N,678567,4385552413,COMANCHE COUNTY MEDICAL CENTER COMPANY,CORNER STONE FAMILY MEDICINE,CH,CHANGE OF OWNERSHIP,07/28/2023,O20210212000500,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1124557319,N,673960,2466721501,CORNERSTONE FAMILY MEDICINE PLLC,
O20231229001238,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1528830742,N,333407,9931010485,CARTHAGE AREA HOSPITAL INC,,CH,CHANGE OF OWNERSHIP,12/19/2023,O20200922000952,NY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1164038113,N,333407,8426966508,CLAXTON-HEPBURN MEDICAL CENTER,CLAXTON HEALTH CENTER
O20240104001600,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1932971579,N,373475,0840641825,INTEGRIS HEALTH WOODWARD HOSPITAL INC,INTEGRIS HEALTH MEDICAL GROUP,CH,CHANGE OF OWNERSHIP,11/01/2023,O20120814000129,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1326393513,N,373475,7315830973,WOODWARD HEALTH SYSTEM LLC,ALLIANCEHEALTH WOODWARD CLINICS
O20240105000676,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1528830163,N,378510,1052762820,INTEGRIS HEALTH PONCA CITY HOSPITAL INC,INTEGRIS HEALTH MEDICAL GROUP,CH,CHANGE OF OWNERSHIP,11/01/2023,O20170907002903,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1932634573,N,378510,3375553381,"KAY COUNTY OKLAHOMA HOSPITAL COMPANY, LLC",ALLIANCEHEALTH CLINIC PONCA CITY
O20240111002541,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1457123960,N,373473,0840641825,INTEGRIS HEALTH WOODWARD HOSPITAL INC,INTEGRIS HEALTH MEDICAL GROUP,CH,CHANGE OF OWNERSHIP,11/01/2023,O20120816000463,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1801141833,N,373473,7315830973,WOODWARD HEALTH SYSTEM LLC,ALLIANCEHEALTH WOODWARD CLINICS
O20240112001071,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1649042284,N,373476,0840641825,INTEGRIS HEALTH WOODWARD HOSPITAL INC,INTEGRIS HEALTH MEDICAL GROUP,CH,CHANGE OF OWNERSHIP,11/01/2023,O20120816000012,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1730434424,N,373476,7315830973,WOODWARD HEALTH SYSTEM LLC,ALLIANCEHEALTH WOODWARD CLINICS
O20240112002088,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1447022090,N,373482,0840641825,INTEGRIS HEALTH WOODWARD HOSPITAL INC,INTEGRIS HEALTH MEDICAL GROUP,CH,CHANGE OF OWNERSHIP,11/01/2023,O20151110002662,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1427421031,N,373482,7315830973,WOODWARD HEALTH SYSTEM LLC,ALLIANCEHEALTH WOODWARD CLINICS
O20240112002672,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1033981675,N,373474,0840641825,INTEGRIS HEALTH WOODWARD HOSPITAL INC,INTEGRIS HEALTH MEDICAL GROUP,CH,CHANGE OF OWNERSHIP,11/01/2023,O20120815000020,OK,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1063767259,N,373474,7315830973,WOODWARD HEALTH SYSTEM LLC,ALLIANCEHEALTH WOODWARD CLINICS
O20240122004581,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1417563321,N,043915,0547618175,ACCESS MEDICAL CLINIC ARKANSAS LTC LLC,ACCESS MEDICAL CLINIC ARKANSAS,CH,CHANGE OF OWNERSHIP,12/12/2023,O20210518000516,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1417563321,N,043915,5890077093,ACCESS MEDICAL CLINIC ARKANSAS LLC,
O20240314001825,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1104810522,N,673430,8820906167,MULESHOE AREA HOSPITAL DISTRICT,MEDICAL CLINIC OF MULESHOE,CH,CHANGE OF OWNERSHIP,03/01/2024,O20150519000547,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1821484320,N,673430,6901124114,PREFERRED HOSPITAL LEASING MULESHOE INC,MEDICAL CLINIC OF MULESHOE
O20240403000290,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1356974281,N,678915,7517385388,"UT EAST TEXAS URGENT CARE CENTERS, PLLC",,CH,CHANGE OF OWNERSHIP,01/12/2024,O20230314003009,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1437875192,N,678915,5395176267,QV URGENT CARE TX PLLC,QUICKVISIT URGENT CARE
O20240417003401,MI,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1023161932,N,238598,8123912011,ASPIRUS KEWEENAW,ASPIRUS ONTONAGON CLINIC,CH,CHANGE OF OWNERSHIP,04/20/2024,O20071016000307,MI,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1023161932,N,238598,3779679147,ASPIRUS ONTONAGON HOSPITAL INC,ASPIRUS ONTONAGON FAMILY PRACTICE CLINIC
O20240419003325,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1316602774,N,883806,5395881841,FAST PACE MEDICAL CLINIC PLLC,,CH,CHANGE OF OWNERSHIP,10/01/2023,O20190523000840,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1043252620,N,883806,7315903978,"CHRISTIAN FAMILY MEDICINE, INC.",
O20240528000453,NE,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1972607380,N,283440,5496714479,GARDEN COUNTY HOSPITAL & NURSING HOME,GARDEN COUNTY HEALTH SERVICES CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2024,O20140807000655,NE,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1336552280,N,283440,3971502873,REGIONAL WEST GARDEN COUNTY,REGIONAL WEST GARDEN COUNTY CLINIC
O20240531002941,MS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1982461364,N,258518,0143662429,PROGRESSIVE HEALTH OF HOUSTON LLC,PROGRESSIVE FAMILY HEALTH & INTERNAL MEDICINE,CH,CHANGE OF OWNERSHIP,01/22/2024,O20040622001412,MS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1194833400,N,258518,0042102352,"SOUTHERN HEALTH CORP OF HOUSTON, INC.",TRACE FAMILY HEALTH & INTERNAL MEDICINE
O20240604002663,MS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1720845100,N,253417,0143662429,PROGRESSIVE HEALTH OF HOUSTON LLC,PROGRESSIVE HEALTH CLINIC OF OKOLONA,CH,CHANGE OF OWNERSHIP,01/22/2024,O20080715000219,MS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1134236870,N,253417,0042102352,"SOUTHERN HEALTH CORP OF HOUSTON, INC.",FAMILY MEDICAL CLINIC OF OKOLONA
O20240604003318,MS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1902663388,N,253422,0143662429,PROGRESSIVE HEALTH OF HOUSTON LLC,PROGRESSIVE HEALTH CLINIC OF HOUSTON,CH,CHANGE OF OWNERSHIP,01/22/2024,O20080728000469,MS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1083721732,N,253422,0042102352,"SOUTHERN HEALTH CORP OF HOUSTON, INC.",
O20240606002405,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1356974281,N,678914,7517385388,"UT EAST TEXAS URGENT CARE CENTERS, PLLC",,CH,CHANGE OF OWNERSHIP,01/12/2024,O20230308002285,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1720704471,N,678914,5395176267,QV URGENT CARE TX PLLC,QUICKVISIT URGENT CARE
O20240610002498,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1356974281,N,678911,7517385388,"UT EAST TEXAS URGENT CARE CENTERS, PLLC",,CH,CHANGE OF OWNERSHIP,01/12/2024,O20230308002623,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1992421895,N,678911,5395176267,QV URGENT CARE TX PLLC,QUICKVISIT URGENT CARE
O20240710004194,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1336615277,N,188530,7719899947,BOWLING GREEN WARREN COUNTY COMMUNITY HOSPITAL CORPORATION,MED CENTER HEALTH PRIMARY CARE FRANKLIN,CH,CHANGE OF OWNERSHIP,04/01/2024,O20200306001559,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1336615277,N,188530,4486541570,THE MEDICAL CENTER AT FRANKLIN INC,MED CENTER HEALTH PRIMARY CARE FRANKLIN
O20240712000595,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1356974281,N,678916,7517385388,"UT EAST TEXAS URGENT CARE CENTERS, PLLC",,CH,CHANGE OF OWNERSHIP,01/12/2024,O20230228001358,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1881310548,N,678916,5395176267,QV URGENT CARE TX PLLC,QUICKVISIT URGENT CARE
O20240803000054,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1225885676,N,243497,4789586884,LIFECARE MEDICAL CENTER,LIFECARE CLINIC ROSEAU,CH,CHANGE OF OWNERSHIP,07/15/2024,O20221111000557,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1770672289,N,243497,1355251604,ALTRU HEALTH SYSTEM,ALTRU CLINIC - ROSEAU
O20240803000095,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1558118919,N,243496,4789586884,LIFECARE MEDICAL CENTER,LIFECARE CLINIC GREENBUSH,CH,CHANGE OF OWNERSHIP,07/15/2024,O20221110002085,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1962591438,N,243496,1355251604,ALTRU HEALTH SYSTEM,ALTRU CLINIC - GREENBUSH
O20240803000151,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1619724077,N,243499,4789586884,LIFECARE MEDICAL CENTER,LIFECARE CLINIC WARROAD,CH,CHANGE OF OWNERSHIP,07/15/2024,O20221110001501,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1689763195,N,243499,1355251604,ALTRU HEALTH SYSTEM,ALTRU CLINIC-WARROAD
O20240816000319,AL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1053172874,N,013856,2769822568,HH HEALTH SYSTEM - DEKALB RHC LLC,DEKALB CLONIC,CH,CHANGE OF OWNERSHIP,04/01/2024,O20180226002521,AL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1184679938,N,013856,6103838107,FORT PAYNE RHC CORP,DEKALB CLINIC
O20240905002009,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1386488922,N,883810,7012457054,BH SERVICES SOUTHEAST 1 PC,BROWNSVILLE MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,08/01/2024,O20181023001806,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1659447696,N,883810,0547339772,"BROWNSVILLE MEDICAL CLINIC, P.A.",
O20240905003724,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1568200806,N,883811,7012457054,BH SERVICES SOUTHEAST 1 PC,MEDICAL CLINIC OF ALAMO,CH,CHANGE OF OWNERSHIP,08/01/2024,O20181112002295,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1700936572,N,883811,0547339772,"BROWNSVILLE MEDICAL CLINIC, P.A.",MEDICAL CLINIC OF ALAMO
O20241019000280,IA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1376230326,N,168672,9638570740,HENRY COUNTY HEALTH CENTER INC,HENRY COUNTY HEALTH CENTER-WAPELLO CLINIC,CH,CHANGE OF OWNERSHIP,10/01/2023,O20210712003423,IA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1154996411,N,163849,3870496417,SOUTHEAST IOWA REGIONAL MEDICAL CENTER INC,WAPELLO CLINIC
